family,speaker,age,perplexity,entropy
Naima,Mother,32.63333333333333,4865.147273151546,2.907843005654471
Naima,Mother,33.56666666666667,4796.428010994231,3.2373273119817845
Naima,Mother,33.766666666666666,1914.0437679395445,2.9066105053132594
Naima,Mother,34.03333333333333,2033.0425052690396,2.788880566930773
Naima,Mother,34.266666666666666,1008.4204748689068,2.658357903238877
Naima,Mother,34.6,3358.407695115859,2.8860000622384643
Naima,Mother,34.9,1672.974741057459,2.8859179651879234
Naima,Mother,35.46666666666667,3851.5476701991975,2.9646541236655644
Naima,Mother,35.766666666666666,1180.743716525801,2.8960798124232694
Naima,Mother,36.0,2938.7294796659667,2.8863262261562506
Naima,Mother,37.03333333333333,6122.843936421709,3.1394609780442533
Naima,Mother,38.63333333333333,3113.0296109337132,2.9391319013534525
Naima,Mother,39.833333333333336,6390.725373833956,3.1730537397121577
Naima,Mother,42.766666666666666,2594.2545702860384,2.793909320217691
Naima,Mother,46.333333333333336,5053.784154453598,3.2631898657964116
Naima,Target_Child,11.866666666666667,5681.877335690025,4.460707483010013
Naima,Target_Child,12.466666666666667,4254.102713118535,4.383950781836087
Naima,Target_Child,12.866666666666667,2943.797433396404,4.34751812701785
Naima,Target_Child,13.366666666666667,9656.790298668815,4.485327363868633
Naima,Target_Child,13.8,3504.4941155259685,4.178536976841541
Naima,Target_Child,14.233333333333333,62.252280225784425,3.8607321259168077
Naima,Target_Child,14.7,86.6082483582608,3.9990137580672713
Naima,Target_Child,15.233333333333333,15165.492976227919,4.7492738144130815
Naima,Target_Child,15.4,4652.842804043748,4.0859403589358
Naima,Target_Child,15.833333333333334,5957.505294400381,4.072097308059449
Naima,Target_Child,16.1,1150.5145222290637,3.630349620911519
Naima,Target_Child,16.333333333333332,423.29605627313845,3.5332418794929157
Naima,Target_Child,16.533333333333335,8470.54067286316,4.388198939141005
Naima,Target_Child,16.766666666666666,2723.9116225212006,3.6571689998917827
Naima,Target_Child,17.066666666666666,2197.27109661539,3.8474866200864435
Naima,Target_Child,17.366666666666667,4783.687925804881,3.9326723944663455
Naima,Target_Child,17.8,16306.077754252303,4.72924626450117
Naima,Target_Child,18.133333333333333,13592.671101885135,4.3604982045075475
Naima,Target_Child,18.3,15381.609556891872,4.350622559595968
Naima,Target_Child,18.666666666666668,5267.076582162641,3.8592879696309605
Naima,Target_Child,19.0,4554.389376007426,3.605848328699726
Naima,Target_Child,19.333333333333332,10961.860976235892,3.86879241189937
Naima,Target_Child,19.566666666666666,3210.3534152293014,3.7094265721772093
Naima,Target_Child,19.766666666666666,17620.127215308898,4.593174417312875
Naima,Target_Child,20.033333333333335,4193.448201157554,3.817915806243594
Naima,Target_Child,20.266666666666666,11108.08438562729,4.108759632570097
Naima,Target_Child,20.6,1387.4781790241973,3.6995204968903064
Naima,Target_Child,20.7,2996.2898992956316,3.553279984677974
Naima,Target_Child,21.266666666666666,26943.679598105973,5.258243085451104
Naima,Target_Child,21.333333333333332,22497.85059996077,4.714614642340853
Naima,Target_Child,21.5,6953.662311596983,4.047525027203649
Naima,Target_Child,21.7,6792.375322389649,3.6757319086118474
Naima,Target_Child,21.833333333333332,8472.798635402194,3.6238530157430753
Naima,Target_Child,22.166666666666668,1435.9745205789798,3.292727317685764
Naima,Target_Child,22.4,16414.90500396417,4.6023143511796425
Naima,Target_Child,22.6,724.2731481351436,3.423294110690532
Naima,Target_Child,22.9,19735.565482095426,4.782927250411011
Naima,Target_Child,23.233333333333334,2929.023668849109,3.4221436817599464
Naima,Target_Child,23.533333333333335,12347.231543997217,4.3338934366143205
Naima,Target_Child,23.733333333333334,3617.983842407958,3.5829659106427854
Naima,Target_Child,23.866666666666667,15815.286472521786,4.2416322443980885
Naima,Target_Child,24.133333333333333,4357.77541828987,3.3347462261027614
Naima,Target_Child,24.4,17352.567976633945,4.539606584341377
Naima,Target_Child,24.566666666666666,3151.741304691849,3.437080645065806
Naima,Target_Child,25.0,4795.290025971795,3.6835348465137208
Naima,Target_Child,25.333333333333332,3665.873806542589,3.510459381765764
Naima,Target_Child,25.533333333333335,22061.209550573596,4.603628389453701
Naima,Target_Child,25.8,1237.0059201156412,2.7142035002781384
Naima,Target_Child,26.066666666666666,10191.713339227917,3.6915730568429264
Naima,Target_Child,26.366666666666667,4832.285536418596,3.5942080930716425
Naima,Target_Child,26.566666666666666,2939.6008960812533,3.2285845752578517
Naima,Target_Child,27.2,40.85432858206395,3.0190657107164403
Naima,Target_Child,27.533333333333335,7246.319552948232,4.010511468440188
Naima,Target_Child,27.8,1940.5233105660266,3.202563481889352
Naima,Target_Child,28.366666666666667,18365.510485201896,4.4693773710382505
Naima,Target_Child,28.533333333333335,2820.9921048830797,3.3005268592348997
Naima,Target_Child,28.8,12845.861401672366,4.113422079684313
Naima,Target_Child,28.9,876.7947685268887,3.3422390672433364
Naima,Target_Child,29.233333333333334,18501.921114284873,4.407865497268583
Naima,Target_Child,29.466666666666665,10639.855112819443,3.6698533178246175
Naima,Target_Child,29.5,13751.232533150971,4.042395972314183
Naima,Target_Child,29.566666666666666,10686.804782529025,3.747845213680644
Naima,Target_Child,29.6,13663.652375429103,4.026211109793932
Naima,Target_Child,29.633333333333333,12079.53078739812,4.0647262333939915
Naima,Target_Child,29.9,27299.52234430452,5.15477378624477
Naima,Target_Child,30.366666666666667,1268.5207021098163,3.7038963401681606
Naima,Target_Child,30.833333333333332,27907.43477584909,5.146356425787124
Naima,Target_Child,31.1,1935.8224279505162,3.3921362236470642
Naima,Target_Child,31.433333333333334,10904.663961602811,3.8599084505003303
Naima,Target_Child,31.666666666666668,15652.256280132353,4.435734673444875
Naima,Target_Child,31.9,7292.566284039056,3.838806379486875
Naima,Target_Child,32.36666666666667,11955.645941580631,4.1629631667848805
Naima,Target_Child,32.63333333333333,17376.578460227367,4.455802438891077
Naima,Target_Child,33.56666666666667,12737.831339776287,4.25208224850312
Naima,Target_Child,33.766666666666666,17387.442261732045,4.268466573084106
Naima,Target_Child,34.03333333333333,10556.050204037503,3.935725804489886
Naima,Target_Child,34.266666666666666,8338.739010998002,3.5286428800473746
Naima,Target_Child,34.6,11364.128566630905,4.099176792749209
Naima,Target_Child,34.9,7091.398874714026,3.3792381633881288
Naima,Target_Child,35.46666666666667,2443.137821837073,2.955650535552706
Naima,Target_Child,35.766666666666666,7895.644583557565,3.383377660750068
Naima,Target_Child,36.0,4743.056482363879,3.709917494340561
Naima,Target_Child,37.03333333333333,16058.490196552817,4.157895110978158
Naima,Target_Child,38.63333333333333,7230.162523512533,3.2307810739696974
Naima,Target_Child,39.833333333333336,2286.5832394829563,3.0860647389385796
Naima,Target_Child,42.766666666666666,3877.0031270297536,3.5950877425501804
Naima,Target_Child,46.333333333333336,5045.40731877631,3.258192437452274
Violet,Mother,14.0,2015.8306503694537,3.051690287019395
Violet,Mother,14.466666666666667,338.7019259467371,2.767057026535357
Violet,Mother,15.3,470.7891300025254,2.8876707467381024
Violet,Mother,15.866666666666667,28.49809306777992,2.838068290032839
Violet,Mother,16.233333333333334,28.347424426426976,2.8514723174181085
Violet,Mother,16.666666666666668,3501.0346291914793,3.1252538668368874
Violet,Mother,17.1,7690.558626207231,3.5768563176667802
Violet,Mother,17.666666666666668,10967.332386545871,3.743345127386871
Violet,Mother,18.1,7358.157575450265,3.3889052757968066
Violet,Mother,18.6,406.47055092518576,2.580441433762633
Violet,Mother,19.133333333333333,3720.204864755114,3.1812701883584795
Violet,Mother,19.733333333333334,5653.317198490987,3.1901300081878317
Violet,Mother,20.166666666666668,5724.655103754756,3.2490979875988506
Violet,Mother,20.733333333333334,5436.287716688635,3.2173015837469388
Violet,Mother,21.233333333333334,6408.08849237292,3.3395933341286237
Violet,Mother,21.833333333333332,6494.165003282783,3.2824876167529395
Violet,Mother,22.4,7776.363187567956,3.3875141841566045
Violet,Mother,22.9,6645.42405327568,3.166311838049809
Violet,Mother,23.5,5343.667010367445,3.0908019777460214
Violet,Mother,23.933333333333334,4830.928247060411,3.356281614754639
Violet,Mother,24.433333333333334,6987.50302098667,3.388463583527515
Violet,Mother,24.9,1858.9824824156356,3.0372843421859996
Violet,Mother,25.333333333333332,5425.355315526096,3.155783245998135
Violet,Mother,25.633333333333333,5684.5245088437005,3.2656000550043314
Violet,Mother,26.366666666666667,11116.295116953055,3.684652157118616
Violet,Mother,27.166666666666668,8094.408006092363,3.311353552431209
Violet,Mother,27.4,5150.57828576985,3.250032063066821
Violet,Mother,27.633333333333333,6657.254073738594,3.2750253972217607
Violet,Mother,29.033333333333335,3081.7049794082495,3.0265758498697304
Violet,Mother,29.5,5619.96492811912,3.0660400556601495
Violet,Mother,29.9,2241.6107404528193,2.918423030480454
Violet,Mother,30.533333333333335,2820.6805246838153,3.0703047572338797
Violet,Mother,30.9,2187.276926202266,2.824526235775272
Violet,Mother,31.233333333333334,999.4950825780386,2.925697910919831
Violet,Mother,31.8,4692.513693368937,2.957555338469236
Violet,Mother,32.233333333333334,4255.397196621958,2.910638083659645
Violet,Mother,32.63333333333333,3239.9867384270674,3.1047157154775795
Violet,Mother,33.266666666666666,2251.5374519077036,3.121190632908847
Violet,Mother,34.06666666666667,6970.299244327652,3.3103922419226266
Violet,Mother,34.53333333333333,2468.05142516525,2.8747889356418286
Violet,Mother,34.93333333333333,3717.4900815827523,2.8898194173444147
Violet,Mother,35.86666666666667,758.1018462116141,2.813790268205172
Violet,Mother,37.63333333333333,4319.813704754631,3.1759310160594745
Violet,Mother,40.0,4359.010215370149,3.0381513989233606
Violet,Mother,40.8,2075.903964758474,2.7985105297444055
Violet,Mother,42.0,3117.362693396126,2.9621061884373283
Violet,Mother,42.7,6812.315655599187,3.229898148334661
Violet,Mother,43.733333333333334,4773.573047059259,3.4197663597781984
Violet,Mother,44.766666666666666,3580.1926075428582,2.803619037627216
Violet,Mother,46.6,2801.7068128405417,2.9504636694148734
Violet,Mother,47.8,2506.278506802769,3.0215270993519585
Violet,Target_Child,14.0,43324.931781981155,7.235782888787509
Violet,Target_Child,14.466666666666667,12894.402791585262,5.4121654533526895
Violet,Target_Child,15.3,9926.687495387834,5.044117077179686
Violet,Target_Child,15.866666666666667,11285.991760875531,5.276631802838814
Violet,Target_Child,16.233333333333334,7706.453983102772,4.970731113433724
Violet,Target_Child,16.666666666666668,25626.747110667802,6.229494048884764
Violet,Target_Child,17.1,36345.65052148862,7.07719154408002
Violet,Target_Child,17.666666666666668,82527.7584344682,9.537804586611967
Violet,Target_Child,18.1,89655.67730815611,9.907595839244008
Violet,Target_Child,18.6,5336.2814846884385,4.540937473187845
Violet,Target_Child,19.133333333333333,24879.18764432378,5.573857049144325
Violet,Target_Child,19.733333333333334,18840.177663269562,4.989204151024562
Violet,Target_Child,20.166666666666668,10892.508447082551,4.747481448962748
Violet,Target_Child,20.733333333333334,15329.98184730004,5.211965274150316
Violet,Target_Child,21.233333333333334,3770.0857947436834,3.9028822672653227
Violet,Target_Child,21.833333333333332,23368.154661388653,5.374868483230798
Violet,Target_Child,22.4,18446.525850138747,4.9272554738708445
Violet,Target_Child,22.9,24832.163114742732,5.018324892013395
Violet,Target_Child,23.5,19304.35883890409,5.103446505175106
Violet,Target_Child,23.933333333333334,16289.509431898405,4.860564944435316
Violet,Target_Child,24.433333333333334,5119.620182438066,3.887045261037756
Violet,Target_Child,24.9,11226.030780413277,3.9798117360446645
Violet,Target_Child,25.333333333333332,6970.263071807828,3.8916098771045124
Violet,Target_Child,25.633333333333333,11878.65875620216,4.2017626759672035
Violet,Target_Child,26.366666666666667,10000.941780709067,4.233342205795675
Violet,Target_Child,27.166666666666668,12744.485106942866,4.556770248712163
Violet,Target_Child,27.4,7585.979406833228,3.924322659502386
Violet,Target_Child,27.633333333333333,6246.944606526141,4.220563516080313
Violet,Target_Child,29.033333333333335,6023.2879722453,3.8936615949795277
Violet,Target_Child,29.5,11546.686376307416,4.086338117452965
Violet,Target_Child,29.9,12496.119141942536,3.9111454429234525
Violet,Target_Child,30.533333333333335,15571.934031317247,4.022120671603187
Violet,Target_Child,30.9,8626.526566236751,3.7835143901874413
Violet,Target_Child,31.233333333333334,8928.400551179553,3.735947900100778
Violet,Target_Child,31.8,34908.381364323766,5.930578044149302
Violet,Target_Child,32.233333333333334,20457.926305708042,4.744045137269775
Violet,Target_Child,32.63333333333333,19850.98042306797,4.721974917351704
Violet,Target_Child,33.266666666666666,13457.787119420642,4.187228208885927
Violet,Target_Child,34.06666666666667,21603.393306620677,4.689043763868045
Violet,Target_Child,34.53333333333333,25299.443485152893,5.364918854146294
Violet,Target_Child,34.93333333333333,7947.912997800633,3.759245562991214
Violet,Target_Child,35.86666666666667,25982.350465802872,5.187699944863493
Violet,Target_Child,37.63333333333333,18500.68311000002,4.628636080351126
Violet,Target_Child,40.0,49366.194414181206,6.632886532348409
Violet,Target_Child,40.8,20033.488024608105,4.38918453840203
Violet,Target_Child,42.0,28675.92897622285,5.342153450027973
Violet,Target_Child,42.7,13143.990535591129,4.311489126629528
Violet,Target_Child,43.733333333333334,26586.796474485946,5.040030275050754
Violet,Target_Child,44.766666666666666,9260.852314214251,3.764414052958429
Violet,Target_Child,46.6,19078.030262142565,4.2136227508590105
Violet,Target_Child,47.8,25839.410458480965,5.1310462839421245
William,Mother,16.4,205.9994162601594,3.039014354872109
William,Mother,16.9,582.1236961578261,2.9787830218570237
William,Mother,18.166666666666668,890.548572698739,2.8174092604127883
William,Mother,18.633333333333333,377.9056918933123,2.8330712278425305
William,Mother,19.6,440.726886721062,2.768297623146894
William,Mother,20.066666666666666,793.0783317796703,2.8193352308867365
William,Mother,20.466666666666665,4084.4810715850344,2.9780287704010853
William,Mother,20.966666666666665,42.65932115834041,2.7175446396887866
William,Mother,21.4,427.0904946003322,2.751881114453384
William,Mother,21.9,26.59282612643251,2.804533112820371
William,Mother,22.4,24.91120814358723,2.6868489458744564
William,Mother,23.0,286.57488859689647,2.8413005079323304
William,Mother,23.5,464.65734239754363,2.924553186164264
William,Mother,24.4,686.5745958264246,2.95615499623702
William,Mother,24.933333333333334,341.83456842857106,2.87996490489516
William,Mother,25.3,658.8673136485108,2.692344352838629
William,Mother,25.9,704.5409555131504,2.885205249477172
William,Mother,26.3,2415.149494125454,3.066224527515371
William,Mother,26.7,4331.715474807382,3.315641210566384
William,Mother,27.233333333333334,31.294938150382205,2.8711140402440214
William,Mother,27.633333333333333,34.930027607898246,2.852687906689186
William,Mother,28.1,1238.4796542258246,2.9312900379951987
William,Mother,28.533333333333335,1349.5822162091513,3.05011936172915
William,Mother,29.0,6064.291758699026,3.2101333291044196
William,Mother,29.533333333333335,620.1321018169124,2.743601967160222
William,Mother,29.966666666666665,3402.3807575563615,2.808275358126606
William,Mother,30.4,1988.0211591052723,2.8428446338564877
William,Mother,30.866666666666667,5692.4760183943245,3.148761156943242
William,Mother,31.266666666666666,3724.478413907537,2.7206405180492634
William,Mother,31.866666666666667,1827.8092081672976,2.761929220883804
William,Mother,32.266666666666666,4005.20498973995,2.9904129196968507
William,Mother,32.733333333333334,12098.016242316675,3.60753025957561
William,Mother,35.0,4809.204969476693,3.12197080275257
William,Mother,35.46666666666667,663.7756733874863,2.6223580938338804
William,Mother,36.36666666666667,3066.0620145381613,2.893636423813975
William,Mother,36.93333333333333,285.5984434929685,2.6565337935499573
William,Mother,37.5,3448.40905168408,3.0507544580231505
William,Mother,37.833333333333336,2920.079477650877,2.922284226500456
William,Mother,38.7,5810.775690704052,3.170163717433483
William,Mother,39.166666666666664,25.6412586609574,2.6688316825148792
William,Mother,39.833333333333336,52.4323142248073,3.253283328655389
William,Mother,40.6,8237.210977998237,3.2336193521238017
William,Target_Child,16.4,18479.124945693664,5.604968306082411
William,Target_Child,16.9,18078.88608459074,5.643467768423262
William,Target_Child,18.166666666666668,17774.105927298082,5.3283361917909655
William,Target_Child,18.633333333333333,23766.928928439916,5.583301095325627
William,Target_Child,19.266666666666666,15873.244476045296,5.049771179734766
William,Target_Child,19.6,1042.8380618154717,3.774112411887315
William,Target_Child,20.066666666666666,3815.636824451303,4.183667606411879
William,Target_Child,20.466666666666665,21522.512099562566,5.038432942126091
William,Target_Child,20.966666666666665,30522.068168341237,5.712337024794492
William,Target_Child,21.4,4760.345579817425,4.19606938473353
William,Target_Child,21.9,27321.6737653173,5.720590304280326
William,Target_Child,22.4,600.9273088618318,3.9775135464361506
William,Target_Child,23.0,17949.462945760286,5.167555497774092
William,Target_Child,23.5,16583.66333865485,4.999910700599389
William,Target_Child,24.4,18994.777322792863,4.978435658071988
William,Target_Child,24.933333333333334,22871.636666589922,5.387303224423921
William,Target_Child,25.3,8728.588106155545,4.458686814353209
William,Target_Child,25.9,12410.680116029205,4.501170835828046
William,Target_Child,26.3,11490.147406884773,4.452491286301518
William,Target_Child,26.7,51335.16600952815,7.281876307862387
William,Target_Child,27.233333333333334,8134.618741848252,3.998013780713122
William,Target_Child,27.633333333333333,15672.98301504732,4.511149798525998
William,Target_Child,28.1,6621.122672612307,3.720269096676692
William,Target_Child,28.533333333333335,9700.666448440288,4.048716029606243
William,Target_Child,29.0,2513.375953847449,3.827970148648346
William,Target_Child,29.533333333333335,4170.159331962857,3.825826018677042
William,Target_Child,29.966666666666665,21203.629096263576,5.061326528184603
William,Target_Child,30.4,6116.857436233724,4.0302276386839875
William,Target_Child,30.866666666666667,19146.809714082836,4.726167881715212
William,Target_Child,31.266666666666666,17021.672994156397,4.3178266565296815
William,Target_Child,31.866666666666667,13199.767047436044,4.4405624401315835
William,Target_Child,32.266666666666666,11044.541812458341,4.102984425275569
William,Target_Child,32.733333333333334,15668.024624192542,4.639295777846519
William,Target_Child,33.166666666666664,14053.104586457497,4.248779192593344
William,Target_Child,35.0,13940.689527720855,4.496445492395477
William,Target_Child,35.46666666666667,14119.344891159231,4.093201539493719
William,Target_Child,36.36666666666667,13872.7591133016,4.131963945317266
William,Target_Child,36.93333333333333,5865.118116307346,3.6159718007096404
William,Target_Child,37.5,13521.518126128614,4.086205836886815
William,Target_Child,37.833333333333336,19459.63092797859,4.634246662615333
William,Target_Child,38.7,10828.673989821065,3.9100658920919176
William,Target_Child,39.166666666666664,7445.832088891156,3.8776984015982237
William,Target_Child,39.833333333333336,4158.360541611151,3.5128783529057723
William,Target_Child,40.6,4982.530314336564,3.5421063735798533
