family,speaker,age,entropy,segment_length
Naima,Mother,34.03333333333333,2.8021495751502674,125.75616438356164
Naima,Mother,34.266666666666666,2.8558869413104007,123.63903281519862
Naima,Mother,34.6,2.7980500027912987,114.26246719160105
Naima,Mother,34.9,2.8438555261754415,99.7603305785124
Naima,Mother,35.46666666666667,2.885277791241797,106.0186170212766
Naima,Mother,35.766666666666666,2.857067319744754,100.8961937716263
Naima,Mother,36.0,2.8650272148913,107.7841726618705
Naima,Mother,37.03333333333333,2.819495478281048,115.73563218390805
Naima,Mother,38.63333333333333,2.8140163692206004,103.17687074829932
Naima,Mother,39.833333333333336,2.778273204130829,98.89520426287744
Naima,Mother,42.766666666666666,2.7960060862596303,109.55886524822695
Naima,Mother,46.333333333333336,2.822243825300521,95.40343781597574
Naima,Target_Child,11.866666666666667,3.2130483542264114,58.21259842519685
Naima,Target_Child,12.466666666666667,3.1807231642633353,57.854304635761586
Naima,Target_Child,12.866666666666667,3.3221975883634824,54.476190476190474
Naima,Target_Child,13.366666666666667,3.0657860401752446,56.09756097560975
Naima,Target_Child,13.8,3.321771058040351,57.93798449612403
Naima,Target_Child,14.233333333333333,3.160420077566673,57.13513513513514
Naima,Target_Child,14.7,3.0774510966183275,60.66533864541832
Naima,Target_Child,15.233333333333333,2.9071413351145345,79.42805755395683
Naima,Target_Child,15.4,2.8997466615842655,72.23563218390805
Naima,Target_Child,15.833333333333334,2.855590680270585,89.3293768545994
Naima,Target_Child,16.1,2.9080167627889844,74.31437125748504
Naima,Target_Child,16.333333333333332,2.959485052459091,82.9004329004329
Naima,Target_Child,16.533333333333335,2.990313913888224,77.98305084745763
Naima,Target_Child,16.766666666666666,2.9027618301057263,84.6951219512195
Naima,Target_Child,17.066666666666666,2.890179655105271,76.74561403508773
Naima,Target_Child,17.366666666666667,2.9613087683520454,71.25193798449612
Naima,Target_Child,17.8,2.9071347205518725,78.33739837398375
Naima,Target_Child,18.133333333333333,3.009872394529931,72.24309392265194
Naima,Target_Child,18.3,3.0767354831351126,62.95890410958904
Naima,Target_Child,18.666666666666668,3.0506799849884807,66.47115384615384
Naima,Target_Child,19.0,2.889733159422832,75.5741935483871
Naima,Target_Child,19.333333333333332,2.8013999358861885,72.60697674418604
Naima,Target_Child,19.566666666666666,2.8283069517900663,75.52631578947368
Naima,Target_Child,19.766666666666666,2.9303684250435342,77.84368308351178
Naima,Target_Child,20.033333333333335,2.8401585764941872,77.04892966360856
Naima,Target_Child,20.266666666666666,2.8529239827076043,81.18148148148148
Naima,Target_Child,20.6,2.809469129550952,82.72676056338028
Naima,Target_Child,20.7,2.886704618439654,82.18198198198198
Naima,Target_Child,21.266666666666666,2.847905874072233,77.75840978593273
Naima,Target_Child,21.333333333333332,2.79030468919618,80.6725888324873
Naima,Target_Child,21.5,2.8638339677273565,75.60621761658031
Naima,Target_Child,21.7,2.867882260349456,89.68051948051948
Naima,Target_Child,21.833333333333332,2.863272003121194,79.95392953929539
Naima,Target_Child,22.166666666666668,2.805694690003199,89.63066202090593
Naima,Target_Child,22.4,2.8857035168622716,79.52733118971061
Naima,Target_Child,22.6,2.822445456599725,86.63636363636364
Naima,Target_Child,22.9,2.812087848894929,77.0427135678392
Naima,Target_Child,23.233333333333334,2.8487500509200987,82.35714285714286
Naima,Target_Child,23.533333333333335,2.8506807505509015,85.71264367816092
Naima,Target_Child,23.733333333333334,2.8479781791158416,82.64528301886793
Naima,Target_Child,23.866666666666667,2.760174358888377,84.98932384341637
Naima,Target_Child,24.133333333333333,2.8842839605255812,75.9245283018868
Naima,Target_Child,24.4,2.894775609281783,79.01807228915662
Naima,Target_Child,24.566666666666666,2.762425110271049,95.64556962025317
Naima,Target_Child,25.0,2.842459234555639,104.97839506172839
Naima,Target_Child,25.333333333333332,2.873852264873648,86.49044585987261
Naima,Target_Child,25.533333333333335,2.7872311317761653,94.36041666666667
Naima,Target_Child,25.8,2.795191810196792,80.27426160337552
Naima,Target_Child,26.066666666666666,2.8730727361167996,90.91948051948052
Naima,Target_Child,26.366666666666667,2.8062484350588726,100.31699346405229
Naima,Target_Child,26.566666666666666,2.7771382232356303,92.52147239263803
Naima,Target_Child,27.2,2.856219864680521,86.78899082568807
Naima,Target_Child,27.533333333333335,2.859707308246541,94.36868686868686
Naima,Target_Child,27.8,2.8254213513382576,84.45852534562212
Naima,Target_Child,28.366666666666667,2.7244672304792785,90.83805668016194
Naima,Target_Child,28.533333333333335,2.758572898491889,104.3416149068323
Naima,Target_Child,28.8,2.774897845533623,94.25593667546174
Naima,Target_Child,28.9,2.759860895057091,93.7
Naima,Target_Child,29.233333333333334,2.77601945939312,90.93888888888888
Naima,Target_Child,29.466666666666665,2.7738453890974646,87.4327731092437
Naima,Target_Child,29.5,2.7183748297788677,100.64473684210526
Naima,Target_Child,29.566666666666666,2.8199985370478178,83.08261617900172
Naima,Target_Child,29.6,2.7846561099374045,87.76237623762377
Naima,Target_Child,29.633333333333333,2.750850895228454,90.84538152610442
Naima,Target_Child,29.9,2.7814590653212097,91.45128205128205
Naima,Target_Child,30.366666666666667,2.790502208073632,89.5693215339233
Naima,Target_Child,30.833333333333332,2.7720098301492655,82.77777777777777
Naima,Target_Child,31.1,2.7578447142805733,88.82432432432432
Naima,Target_Child,31.433333333333334,2.8166226255584794,87.37412587412588
Naima,Target_Child,31.666666666666668,2.8295080441160745,89.15189873417721
Naima,Target_Child,31.9,2.747188371022876,90.58333333333333
Naima,Target_Child,32.36666666666667,2.7601267181700773,100.8061224489796
Naima,Target_Child,32.63333333333333,2.8280938528616137,94.73125
Naima,Target_Child,33.56666666666667,2.7328015040698763,106.75471698113208
Naima,Target_Child,33.766666666666666,2.789907738979452,114.5173076923077
Naima,Target_Child,34.03333333333333,2.833823228716386,127.55029585798816
Naima,Target_Child,34.266666666666666,2.764606448165584,126.50796460176991
Naima,Target_Child,34.6,2.7871497443131577,102.4407894736842
Naima,Target_Child,34.9,2.9052715219931597,127.78703703703704
Naima,Target_Child,35.46666666666667,2.7159801769897363,101.61623616236163
Naima,Target_Child,35.766666666666666,2.8076947107115533,90.4185303514377
Naima,Target_Child,36.0,2.786237484707917,97.24078624078624
Naima,Target_Child,37.03333333333333,2.7713030742384563,87.73684210526316
Naima,Target_Child,38.63333333333333,2.9633733346695923,70.17985611510791
Naima,Target_Child,39.833333333333336,3.4250962349487755,51.80132450331126
Naima,Target_Child,42.766666666666666,3.3181616876612683,54.550632911392405
Naima,Target_Child,46.333333333333336,2.94685072637138,70.5910931174089
Violet,Mother,14.0,2.822225750519661,99.14556962025317
Violet,Mother,14.466666666666667,2.880312528192702,90.17125382262996
Violet,Mother,15.3,2.84171555472089,90.4006116207951
Violet,Mother,15.866666666666667,2.8254967685387014,101.78021978021978
Violet,Mother,16.233333333333334,2.8620025134267344,132.62809917355372
Violet,Mother,16.666666666666668,2.877236353064081,109.70224719101124
Violet,Mother,17.1,2.8198355309689775,99.58554216867469
Violet,Mother,17.666666666666668,2.847946666637307,89.76208897485493
Violet,Mother,18.1,2.8283403943413177,92.20060790273556
Violet,Mother,18.6,2.829941022425353,93.91935483870968
Violet,Mother,19.133333333333333,2.802978212070675,85.88641975308641
Violet,Mother,19.733333333333334,2.8662066053011497,81.95192307692308
Violet,Mother,20.166666666666668,2.8651902548391233,84.91489361702128
Violet,Mother,20.733333333333334,2.8938981938930586,84.0130293159609
Violet,Mother,21.233333333333334,2.811038047340007,106.97236180904522
Violet,Mother,21.833333333333332,2.808735812104017,98.07116104868913
Violet,Mother,22.4,2.9005719807416597,90.65555555555555
Violet,Mother,22.9,2.834647904435718,92.28246753246754
Violet,Mother,23.5,2.7594510168834208,105.23986486486487
Violet,Mother,23.933333333333334,2.803007683882054,98.10764872521247
Violet,Mother,24.433333333333334,2.8866321370343067,91.23057644110276
Violet,Mother,24.9,2.8126860795186905,96.46473029045643
Violet,Mother,25.333333333333332,2.8421946275855188,96.31388888888888
Violet,Mother,25.633333333333333,2.767224348663081,123.85175202156334
Violet,Mother,26.366666666666667,2.7978370462308786,97.98561151079137
Violet,Mother,27.166666666666668,2.8103859072470816,90.36170212765957
Violet,Mother,27.4,2.815988180020718,101.9766081871345
Violet,Mother,27.633333333333333,2.7682269325372153,97.54471544715447
Violet,Mother,29.033333333333335,2.8053529840101454,104.67383512544802
Violet,Mother,29.5,2.7547833566050146,119.14535901926445
Violet,Mother,29.9,2.789679583387726,104.97770700636943
Violet,Mother,30.533333333333335,2.78785064185008,95.73469387755102
Violet,Mother,30.9,2.77856201095619,137.50409836065575
Violet,Mother,31.233333333333334,2.784714929547625,114.95681818181818
Violet,Mother,31.8,2.8135255786855353,109.15641025641025
Violet,Mother,32.233333333333334,2.7667095277715084,118.68384074941451
Violet,Mother,32.63333333333333,2.8410573737186655,92.24255319148936
Violet,Mother,33.266666666666666,2.7553087401773135,124.98167539267016
Violet,Mother,34.06666666666667,2.8234207853593807,105.64959568733154
Violet,Mother,34.53333333333333,2.816598098351113,114.55238095238096
Violet,Mother,34.93333333333333,2.844764075415771,95.5857740585774
Violet,Mother,35.86666666666667,2.8163092381559247,97.7124183006536
Violet,Mother,37.63333333333333,2.81366994894919,106.07798165137615
Violet,Mother,40.0,2.8121566424645965,123.3781512605042
Violet,Mother,40.8,2.806985452218097,121.63503649635037
Violet,Mother,42.0,2.826358702860122,109.483704974271
Violet,Mother,42.7,2.789784972048311,103.7136563876652
Violet,Mother,43.733333333333334,2.7640931951191297,155.96320346320346
Violet,Mother,44.766666666666666,2.8533049510432478,130.08684863523573
Violet,Mother,46.6,2.803735570442987,89.61097256857856
Violet,Mother,47.8,2.772078435680164,88.6046511627907
Violet,Target_Child,14.0,2.710339340523861,85.16129032258064
Violet,Target_Child,14.466666666666667,3.126074728951396,72.06862745098039
Violet,Target_Child,15.3,3.4315949531436067,45.775862068965516
Violet,Target_Child,15.866666666666667,3.1062988130891753,75.95652173913044
Violet,Target_Child,16.233333333333334,2.80286610986399,110.65277777777777
Violet,Target_Child,16.666666666666668,2.89239336701675,97.97902097902097
Violet,Target_Child,17.1,3.1917014499961476,54.48717948717949
Violet,Target_Child,17.666666666666668,3.1008143981790606,56.233333333333334
Violet,Target_Child,18.1,3.186501380508181,55.583333333333336
Violet,Target_Child,18.6,3.1422868414756886,57.0
Violet,Target_Child,19.133333333333333,3.0789860227490937,56.342245989304814
Violet,Target_Child,19.733333333333334,3.0106103961787913,59.24260355029586
Violet,Target_Child,20.166666666666668,2.9604698729993704,60.88421052631579
Violet,Target_Child,20.733333333333334,2.95842646656907,60.108374384236456
Violet,Target_Child,21.233333333333334,2.8944788860456474,68.73972602739725
Violet,Target_Child,21.833333333333332,2.8222604192137815,98.47470817120623
Violet,Target_Child,22.4,2.781430467996524,90.50636942675159
Violet,Target_Child,22.9,2.9722247606511103,56.47463768115942
Violet,Target_Child,23.5,2.952433652641389,62.15348837209302
Violet,Target_Child,23.933333333333334,3.0263345680277447,59.71232876712329
Violet,Target_Child,24.433333333333334,2.8539059563838314,76.908
Violet,Target_Child,24.9,2.8539711674174613,71.32765957446809
Violet,Target_Child,25.333333333333332,2.877465306335882,70.270783847981
Violet,Target_Child,25.633333333333333,2.7894464067985547,69.29946524064171
Violet,Target_Child,26.366666666666667,2.8254880282051884,69.22777777777777
Violet,Target_Child,27.166666666666668,2.7659287666241306,72.652
Violet,Target_Child,27.4,2.912641388628398,71.71428571428571
Violet,Target_Child,27.633333333333333,2.7950176284214674,71.57788944723617
Violet,Target_Child,29.033333333333335,2.726190474528358,83.50670241286863
Violet,Target_Child,29.5,2.7289504130606757,77.8731343283582
Violet,Target_Child,29.9,2.761087093591872,71.03719008264463
Violet,Target_Child,30.533333333333335,2.8074315191817623,79.41104294478528
Violet,Target_Child,30.9,2.8346887188641294,96.71900826446281
Violet,Target_Child,31.233333333333334,2.8142103054917347,74.68695652173913
Violet,Target_Child,31.8,2.825026599862457,71.79411764705883
Violet,Target_Child,32.233333333333334,2.839465835540599,84.88844621513944
Violet,Target_Child,32.63333333333333,2.778790148873636,71.97058823529412
Violet,Target_Child,33.266666666666666,2.7790211977182353,82.12437810945273
Violet,Target_Child,34.06666666666667,2.866157190974701,80.0
Violet,Target_Child,34.53333333333333,2.804517728764865,85.6280487804878
Violet,Target_Child,34.93333333333333,2.915620171953922,71.60689655172413
Violet,Target_Child,35.86666666666667,2.865357776189601,74.29032258064517
Violet,Target_Child,37.63333333333333,2.861219774277526,68.54605263157895
Violet,Target_Child,40.0,2.796168401599135,74.09933774834437
Violet,Target_Child,40.8,2.7715542724370508,75.05759162303664
Violet,Target_Child,42.0,2.8037845474023673,81.47302904564316
Violet,Target_Child,42.7,2.744515877846494,89.40718562874251
Violet,Target_Child,43.733333333333334,2.7923173307696674,83.81679389312977
Violet,Target_Child,44.766666666666666,2.828057632901251,94.0813953488372
Violet,Target_Child,46.6,3.185431973703587,50.016666666666666
Violet,Target_Child,47.8,3.2875974582033956,50.6910569105691
William,Mother,16.4,2.8557324811253695,94.23638778220452
William,Mother,16.9,2.844159198806402,98.86804451510334
William,Mother,18.166666666666668,2.8309656435890362,94.12589413447783
William,Mother,18.633333333333333,2.7883542905389773,119.19148936170212
William,Mother,19.266666666666666,2.805806963949946,103.61475409836065
William,Mother,19.6,2.805751118192753,101.49803921568628
William,Mother,20.066666666666666,2.821030671761953,99.36507936507937
William,Mother,20.466666666666665,2.808705135239252,112.68831168831169
William,Mother,20.966666666666665,2.8090013476913662,105.20357142857142
William,Mother,21.4,2.8189573555974374,91.75851393188854
William,Mother,21.9,2.8210271574062995,89.71951219512195
William,Mother,22.4,2.8128601258495673,100.91159586681975
William,Mother,23.0,2.779008356775249,101.75231053604436
William,Mother,23.5,2.80055062831526,94.9610655737705
William,Mother,24.4,2.7959638163547003,96.13798977853493
William,Mother,24.933333333333334,2.768468819223843,107.1029900332226
William,Mother,25.3,2.7417872409610298,101.26086956521739
William,Mother,25.9,2.794391673368207,99.91197183098592
William,Mother,26.3,2.8115014435705126,95.92943548387096
William,Mother,26.7,2.811247374236126,99.30857142857143
William,Mother,27.233333333333334,2.802014579259698,89.48578199052133
William,Mother,27.633333333333333,2.8161295244935465,99.17073170731707
William,Mother,28.1,2.844127002495502,106.43050847457627
William,Mother,28.533333333333335,2.8314163768401683,109.11654135338345
William,Mother,29.0,2.7872189924199873,108.50066934404283
William,Mother,29.533333333333335,2.7812419996155864,108.34064080944351
William,Mother,29.966666666666665,2.7596362605697777,118.70495495495496
William,Mother,30.4,2.7490153483217052,104.50393700787401
William,Mother,30.866666666666667,2.8279355758581532,117.09049773755656
William,Mother,31.266666666666666,2.8105332755841674,102.02710027100271
William,Mother,31.866666666666667,2.7875081420138494,89.27725856697819
William,Mother,32.266666666666666,2.7449511114504266,100.74561403508773
William,Mother,32.733333333333334,2.7638274241590404,99.7201646090535
William,Mother,33.166666666666664,2.772928022546231,106.52217741935483
William,Mother,35.46666666666667,2.754855260470145,94.88690476190476
William,Mother,36.36666666666667,2.806768067265851,95.20149253731343
William,Mother,36.93333333333333,2.831176661496489,91.50824175824175
William,Mother,37.5,2.7650201999987614,94.29046563192905
William,Mother,37.833333333333336,2.842572145231659,94.43137254901961
William,Mother,38.7,2.757882033867941,121.02010050251256
William,Mother,39.166666666666664,2.7798109964115305,114.69924812030075
William,Mother,39.833333333333336,2.785858177807445,121.76923076923077
William,Mother,40.6,2.773865411058989,118.33386327503975
William,Target_Child,16.4,3.3183170911110564,51.60674157303371
William,Target_Child,16.9,3.2327695172422826,51.58490566037736
William,Target_Child,18.166666666666668,3.050001161829377,54.158940397350996
William,Target_Child,18.633333333333333,2.9014857684057187,65.35545023696683
William,Target_Child,19.266666666666666,2.840176636440823,66.472049689441
William,Target_Child,19.6,3.0444661969606712,57.241379310344826
William,Target_Child,20.066666666666666,3.0584074723613703,55.125
William,Target_Child,20.466666666666665,3.1038531727001124,50.27777777777778
William,Target_Child,20.966666666666665,3.103897098521147,67.53211009174312
William,Target_Child,21.4,3.0444464682185184,54.77744807121662
William,Target_Child,21.9,2.941870578409948,59.14393939393939
William,Target_Child,22.4,2.9910606354355878,58.19827586206897
William,Target_Child,23.0,2.9127963835235,58.87179487179487
William,Target_Child,23.5,2.916295986345333,57.126696832579185
William,Target_Child,24.4,3.123997614990863,56.7202216066482
William,Target_Child,24.933333333333334,3.0544226238060808,57.806306306306304
William,Target_Child,25.3,3.0551943226548715,57.84126984126984
William,Target_Child,25.9,2.9381017014962296,56.07114624505929
William,Target_Child,26.3,2.867742477487098,63.15988372093023
William,Target_Child,26.7,2.852308874998081,62.12719298245614
William,Target_Child,27.233333333333334,2.9234960660787195,62.224806201550386
William,Target_Child,27.633333333333333,2.90647771216394,62.622950819672134
William,Target_Child,28.1,2.812683463001479,69.10704225352113
William,Target_Child,28.533333333333335,2.8178377479516445,74.94835680751174
William,Target_Child,29.0,2.915029853495726,63.66981132075472
William,Target_Child,29.533333333333335,2.8650346883551485,68.453125
William,Target_Child,29.966666666666665,2.872939245488801,74.32330827067669
William,Target_Child,30.4,2.8451984811079125,65.70412844036697
William,Target_Child,30.866666666666667,2.9014639567027567,67.32727272727273
William,Target_Child,31.266666666666666,2.8712452389032794,68.65530303030303
William,Target_Child,31.866666666666667,2.84981478451337,73.60631578947368
William,Target_Child,32.266666666666666,2.871472736459634,67.07453416149069
William,Target_Child,32.733333333333334,2.8854025200729247,74.77366255144032
William,Target_Child,33.166666666666664,2.85237414821689,78.35579514824798
William,Target_Child,35.0,2.868798734931223,66.3881118881119
William,Target_Child,35.46666666666667,2.8188939424412682,70.89597315436242
William,Target_Child,36.36666666666667,2.812692618375697,69.57425742574257
William,Target_Child,36.93333333333333,2.8139044925643675,70.52763819095478
William,Target_Child,37.5,2.795690023405296,75.82818532818533
William,Target_Child,37.833333333333336,2.8610338164389675,70.74776785714286
William,Target_Child,38.7,2.865918399660031,74.22741433021807
William,Target_Child,39.166666666666664,2.9155140898831813,78.2512077294686
William,Target_Child,39.833333333333336,2.818121259615224,72.74426229508197
William,Target_Child,40.6,2.8665994642987624,67.42816091954023
