family,speaker,age,entropy,perplexity,gold_entropy
Lily,Target_Child,34.93333333333333,3.4114720277242117,32.234873549565215,3.6784012510969832
Lily,Target_Child,35.2,3.3649789670024055,31.002227788209392,4.003317707262862
Lily,Target_Child,35.833333333333336,3.402053115833765,31.79000984671214,3.4071916788473895
Lily,Target_Child,36.1,3.485161844208754,35.21575445797058,3.6518738819749315
Lily,Target_Child,36.333333333333336,3.4843731922889822,34.77628913382757,3.53000324497472
Lily,Target_Child,36.833333333333336,3.5177904042932724,36.298809845342674,3.7493522309594685
Lily,Target_Child,37.0,3.457208601757884,34.294856788905754,3.463792146804432
Lily,Target_Child,37.7,3.4220253725229584,32.73844933882406,3.4976287199103315
Lily,Target_Child,38.6,3.5349636792743815,36.71593304523782,3.8591677847961225
Lily,Target_Child,39.766666666666666,3.44044253392653,33.19471499726347,3.6663792422323516
Lily,Target_Child,40.666666666666664,3.499797778863173,35.014904154288246,4.031402543645639
Lily,Target_Child,41.93333333333333,3.3375584535518947,30.028575898203123,3.4768192877829325
Lily,Target_Child,43.833333333333336,3.417419055271321,33.24876240906656,3.8271957017198392
Lily,Target_Child,44.766666666666666,3.253176648720451,27.6747846308003,3.9280168564423272
Lily,Target_Child,45.9,3.4224478412460493,33.3398559588283,4.285710918510353
Lily,Target_Child,46.833333333333336,3.284729015140633,29.23526368783843,3.903855783465021
Lily,Target_Child,48.06666666666667,3.4973868143440474,35.538154688367015,4.468868609702233
Naima,Mother,11.866666666666667,3.0839828629352244,23.654499090611647,2.9988687801943605
Naima,Mother,12.466666666666667,2.995970309992968,21.02834107924006,3.0454487274258826
Naima,Mother,12.866666666666667,3.040120488341479,22.512112150651433,2.874524697741085
Naima,Mother,13.366666666666667,2.964985491679265,21.176825371163215,2.9069599558756902
Naima,Mother,13.8,2.952304617792963,20.631665091554083,3.012810987273764
Naima,Mother,14.233333333333333,2.975920618677432,21.38240326434076,2.8709028494870004
Naima,Mother,14.7,2.9693771017008816,20.90608346656476,2.6873963468376245
Naima,Mother,15.233333333333333,3.0087257543306674,22.310883659629837,3.0494663439822616
Naima,Mother,15.4,2.9934822582306073,21.302606441572625,2.7858371814304497
Naima,Mother,15.833333333333334,2.9167125117634156,19.55776972665008,2.7256217054519123
Naima,Mother,16.1,2.915308545663529,19.373633354226616,2.606572779315306
Naima,Mother,16.333333333333332,2.846586866290481,18.397075837219855,2.728726464730722
Naima,Mother,16.533333333333335,2.9688827090727123,21.090108817280154,2.9446481391973327
Naima,Mother,16.766666666666666,2.917525896688146,20.118713094855206,2.770211029052734
Naima,Mother,17.066666666666666,2.929239017862669,19.829552238673994,2.7779826994792955
Naima,Mother,17.366666666666667,2.9333003308009173,20.213730541685585,2.79411116888608
Naima,Mother,17.8,2.9116061638533925,19.865496730587434,2.698734414036917
Naima,Mother,18.133333333333333,2.817375278712345,17.872649754940056,2.665662175613633
Naima,Mother,18.3,2.839830118200808,18.319986246736978,2.890567915898262
Naima,Mother,18.666666666666668,2.8876517383290117,19.53770209774032,2.8729974710550463
Naima,Mother,19.0,2.83730724402641,18.2251603296304,2.6620182375607024
Naima,Mother,19.333333333333332,2.9110900077923345,19.703375966798873,2.7762008348992917
Naima,Mother,19.566666666666666,2.835364345429071,18.824589532032597,2.7578593500715116
Naima,Mother,19.766666666666666,2.87504983230641,19.139425232568854,2.898396286629794
Naima,Mother,20.033333333333335,2.9094447942629253,19.576360170542234,2.7173418798675275
Naima,Mother,20.266666666666666,2.9137571122911243,20.106994732521436,2.8348821942640114
Naima,Mother,20.6,2.8399416264388466,18.357040695909514,2.600477915305596
Naima,Mother,20.7,2.8827931106090547,19.46767222035381,2.8013673989309207
Naima,Mother,21.266666666666666,2.858314970090239,19.276006069266042,2.835119071349599
Naima,Mother,21.333333333333332,2.891555237579346,19.354227618445847,2.77489662361145
Naima,Mother,21.5,2.924240723813428,20.09564630281588,2.780581948647439
Naima,Mother,21.7,2.886796042500086,20.055220976807902,2.834967653711731
Naima,Mother,21.833333333333332,2.934946062466388,20.508541522338113,3.025968372821808
Naima,Mother,22.166666666666668,2.7871409164199346,17.66590781986269,2.7896868081032475
Naima,Mother,22.4,2.928545443520034,20.015497429994667,2.728027136480741
Naima,Mother,22.6,2.854449359676506,18.611650832752638,2.401326994352703
Naima,Mother,22.9,2.826364993947358,18.354982027998346,2.7926714027700976
Naima,Mother,23.233333333333334,2.870231972985612,18.667544630902665,2.55338241587152
Naima,Mother,23.533333333333335,2.9654648703569806,21.256219489993526,3.179980409211953
Naima,Mother,23.733333333333334,2.8431108413740644,18.320514983873277,2.6249229802137704
Naima,Mother,23.866666666666667,2.8645871127965297,19.093418399531153,2.9183181990209093
Naima,Mother,24.133333333333333,2.836368806552196,17.99181380471352,2.506524392084223
Naima,Mother,24.4,2.7957342777933394,17.59807643802795,3.0676043280938856
Naima,Mother,24.566666666666666,2.843351192512673,18.71843944715188,2.6808754603068032
Naima,Mother,25.0,2.847691749892949,18.45550740344683,2.7761888855321395
Naima,Mother,25.333333333333332,2.8378492917815112,17.990691210430345,2.5750903625769808
Naima,Mother,25.533333333333335,2.9133593913794544,20.016526313988447,3.1280265014246615
Naima,Mother,25.8,2.8854942436281004,19.410502776990207,2.6023293639484204
Naima,Mother,26.066666666666666,2.7967443977424757,18.016232831062183,2.8466610437882447
Naima,Mother,26.366666666666667,2.8163720247880466,17.999359670254325,2.781739555664782
Naima,Mother,26.566666666666666,2.8672901787718788,19.2362317289128,2.783564571474419
Naima,Mother,27.2,2.8371806963525636,17.74333447272004,2.495389932333821
Naima,Mother,27.533333333333335,2.8285032643212213,18.303729769757428,2.6507106800046234
Naima,Mother,27.8,2.840946350041337,18.323931796964978,2.661798705891987
Naima,Mother,28.366666666666667,2.939045895368625,20.10249624362253,2.862128788589412
Naima,Mother,28.533333333333335,2.832812874491622,18.493517584758443,2.840984163051698
Naima,Mother,28.8,2.894248088602634,19.55732025083572,2.9420523016768345
Naima,Mother,28.9,2.8065745224808873,17.881966876833438,2.6329377944950716
Naima,Mother,29.233333333333334,2.873368180784068,19.282473512860193,2.942753619717476
Naima,Mother,29.466666666666665,2.941236115363707,20.73233082052418,2.965764636375818
Naima,Mother,29.5,2.9622025561073553,20.577631834523892,3.0402846627909206
Naima,Mother,29.566666666666666,2.893394387532866,19.544514696403876,2.9352008053356
Naima,Mother,29.6,2.9452807437868627,20.70164486417707,2.992770724314133
Naima,Mother,29.633333333333333,2.9456337087897846,20.769152229049524,3.1583675918399647
Naima,Mother,29.9,2.726723940535025,16.98939752867669,3.0212857334902794
Naima,Mother,30.366666666666667,2.8233996706624187,18.293095744812202,2.6476969598441995
Naima,Mother,30.833333333333332,2.8809637868559204,19.737900033880848,3.0425983613187615
Naima,Mother,31.1,2.813852382888054,18.354510017385145,2.83285727197754
Naima,Mother,31.433333333333334,2.8135627823158385,18.18618541691135,2.917702449209869
Naima,Mother,31.666666666666668,2.9420162501434484,20.52184010513006,2.970672345616751
Naima,Mother,31.9,2.746512988445696,16.789802253748856,2.7262851167634086
Naima,Mother,32.36666666666667,2.9097879422429695,20.370598169472007,2.8594412855695537
Naima,Mother,32.63333333333333,2.8533389236878066,18.93266957389829,2.909437621374266
Naima,Mother,33.56666666666667,2.931699825012769,21.220106168190803,3.2376326659512915
Naima,Mother,33.766666666666666,2.8973816987424614,19.834858829726873,2.908338834683354
Naima,Mother,34.03333333333333,2.8495069596825577,18.845934857872248,2.789199643018769
Naima,Mother,34.266666666666666,3.074502967858381,26.614307166987977,2.6600435691623634
Naima,Mother,34.6,2.807980116636152,18.153246983723683,2.8818643467959872
Naima,Mother,34.9,2.8598324238426156,19.08841239591001,2.886055748909712
Naima,Mother,35.46666666666667,2.8406974670049308,19.006098039013033,2.9655583897152464
Naima,Mother,35.766666666666666,2.8695473751975493,19.491033155398352,2.88983468986252
Naima,Mother,36.0,2.8109626026436834,18.31761812253493,2.880790882181413
Naima,Mother,37.03333333333333,2.926792566004384,20.13083292849053,3.1401650994673544
Naima,Mother,38.63333333333333,2.8642348234570183,19.387550029317815,2.9267078765615104
Naima,Mother,39.833333333333336,2.970506165185783,21.162448202566203,3.1774570288763586
Naima,Mother,42.766666666666666,2.794376044108136,18.105279596288444,2.7864673730170373
Naima,Mother,46.333333333333336,3.0491204497990787,23.049548204103548,3.260602071991673
Naima,Target_Child,11.866666666666667,3.419311323809245,33.16621886536994,4.460707484729706
Naima,Target_Child,12.466666666666667,3.515832671036957,34.622984958674245,4.383950754260341
Naima,Target_Child,12.866666666666667,3.541935836907589,36.15047926322796,4.347518121834957
Naima,Target_Child,13.366666666666667,3.4410588282125967,33.53296736815972,4.485327358599062
Naima,Target_Child,13.8,3.371853859679213,31.019057427493426,4.178536979897508
Naima,Target_Child,14.233333333333333,3.4472574017666004,33.44431836879986,3.860732113873517
Naima,Target_Child,14.7,3.6091144744152297,38.6331965711356,3.999013750234507
Naima,Target_Child,15.233333333333333,3.4681651537355624,34.05209168035178,4.74927379739912
Naima,Target_Child,15.4,3.407228061028787,31.55296538831258,4.08617051979443
Naima,Target_Child,15.833333333333334,3.2323479203767675,26.504149380350444,4.072097306610436
Naima,Target_Child,16.1,3.3243908755481244,28.749478462589984,3.632780144736171
Naima,Target_Child,16.333333333333332,3.2992557237704343,28.31688391890524,3.547493397237394
Naima,Target_Child,16.533333333333335,3.425090539125586,32.10643394281458,4.389901235876347
Naima,Target_Child,16.766666666666666,3.2162049214045205,26.676134188670833,3.657168989380201
Naima,Target_Child,17.066666666666666,3.2649145663321555,27.93204694898012,3.8474866194767996
Naima,Target_Child,17.366666666666667,3.2949665292104084,29.161880685003407,3.9326723835203383
Naima,Target_Child,17.8,3.386323881149292,31.53625996676118,4.729246247609456
Naima,Target_Child,18.133333333333333,3.330211056470871,29.91535775066812,4.35723033875227
Naima,Target_Child,18.3,3.251626463517251,27.425122561545923,4.348873355233298
Naima,Target_Child,18.666666666666668,3.2579974305313244,27.241053953218668,3.8598999607879505
Naima,Target_Child,19.0,3.2523168411172563,27.28175381747866,3.605591163001097
Naima,Target_Child,19.333333333333332,3.262486915296643,27.441580227060395,3.8692214317965608
Naima,Target_Child,19.566666666666666,3.2219879055215466,26.755552210674722,3.7082345607460185
Naima,Target_Child,19.766666666666666,3.286161595102846,28.20366335018887,4.593174418906566
Naima,Target_Child,20.033333333333335,3.290784689742075,28.274043575123713,3.819577371290592
Naima,Target_Child,20.266666666666666,3.296904783647303,28.37276309119399,4.108759633243551
Naima,Target_Child,20.6,3.274367032287357,28.562109379895215,3.7000651005152108
Naima,Target_Child,20.7,3.2944790705161937,29.142169400432703,3.553643543930615
Naima,Target_Child,21.266666666666666,3.2821417970577653,28.705940801989485,5.257071021207529
Naima,Target_Child,21.333333333333332,3.247259902583022,27.496611730340874,4.714614655257199
Naima,Target_Child,21.5,3.349442419191686,30.44120328281376,4.046500153657867
Naima,Target_Child,21.7,3.2381638621057696,27.207016934162223,3.672942826213936
Naima,Target_Child,21.833333333333332,3.2345650920385047,26.730225920935023,3.6238530122278108
Naima,Target_Child,22.166666666666668,3.23349481838747,27.0262871465387,3.2927273214747714
Naima,Target_Child,22.4,3.3701855750499425,30.74845750570893,4.60231435224723
Naima,Target_Child,22.6,3.3187358798116193,30.576140712062433,3.423294144379181
Naima,Target_Child,22.9,3.3594702528220663,30.95373296595976,4.782981099423105
Naima,Target_Child,23.233333333333334,3.2934112657200205,29.247172553775126,3.423840001746491
Naima,Target_Child,23.533333333333335,3.2171232237744687,26.39783263777143,4.3300553079861315
Naima,Target_Child,23.733333333333334,3.3856600486870967,31.41356079949936,3.5829957857792514
Naima,Target_Child,23.866666666666667,3.1870137146417648,25.700408116510516,4.24182570239772
Naima,Target_Child,24.133333333333333,3.1669188628502942,25.6655663233313,3.3318637376166995
Naima,Target_Child,24.4,3.195684355847976,26.061937614476747,4.536883478405095
Naima,Target_Child,24.566666666666666,3.2290658270735046,26.96374043731534,3.437623287612646
Naima,Target_Child,25.0,3.307140652851392,28.589254665238602,3.683534855804136
Naima,Target_Child,25.333333333333332,3.0911865464065347,23.076705609966012,3.5105749171133906
Naima,Target_Child,25.533333333333335,3.2869067018592184,28.301519071347073,4.6066020407448685
Naima,Target_Child,25.8,2.9890096802167943,22.623664553420024,2.720345838699934
Naima,Target_Child,26.066666666666666,3.1326215342471473,24.319508296141862,3.695422019707529
Naima,Target_Child,26.366666666666667,3.161300789716557,24.883689367501333,3.6016331862540265
Naima,Target_Child,26.566666666666666,3.1510068656485757,24.43563347252216,3.228325477720779
Naima,Target_Child,27.2,3.159073050896726,25.897757601025898,3.032335501220358
Naima,Target_Child,27.533333333333335,3.2451562246380936,27.30406334466472,4.010666139261171
Naima,Target_Child,27.8,3.1553346368410526,25.30259694248676,3.203303117297484
Naima,Target_Child,28.366666666666667,3.2585702876616907,27.993109850014978,4.4718777356487465
Naima,Target_Child,28.533333333333335,3.2252528815579837,27.2584792133653,3.3015197148689857
Naima,Target_Child,28.8,3.311844134485567,28.979135770614956,4.115066645207343
Naima,Target_Child,28.9,3.2649020665458273,28.589485055536993,3.3460627083267482
Naima,Target_Child,29.233333333333334,3.2244730619044084,26.740465322991223,4.409532785415649
Naima,Target_Child,29.466666666666665,3.181157263901716,25.688493282701156,3.670501691070411
Naima,Target_Child,29.5,3.1892576271662048,25.715026268841243,4.046325632669394
Naima,Target_Child,29.566666666666666,3.1955099619668106,25.947863026912753,3.7490774214952842
Naima,Target_Child,29.6,3.2527621237968964,27.29577469846903,4.026413446190966
Naima,Target_Child,29.633333333333333,3.2923728195242226,28.675803130736607,4.064841373469502
Naima,Target_Child,29.9,3.1929351543125355,27.80490915125468,5.1551630174904535
Naima,Target_Child,30.366666666666667,3.188631932246379,26.10510527001703,3.704433737657009
Naima,Target_Child,30.833333333333332,3.218941328373361,27.078864371779634,5.1509684967867875
Naima,Target_Child,31.1,3.180152795322455,26.16409445601623,3.3921362368623544
Naima,Target_Child,31.433333333333334,3.164937245295598,25.971369064531576,3.8630497888418343
Naima,Target_Child,31.666666666666668,3.3479778096379045,30.573900798081052,4.43573468660255
Naima,Target_Child,31.9,3.213565957087737,26.478201080995653,3.8375286226089185
Naima,Target_Child,32.36666666666667,3.2248433916485264,27.19604782378756,4.16249034840773
Naima,Target_Child,32.63333333333333,3.2478889922300973,27.492104223169633,4.4558024472660485
Naima,Target_Child,33.56666666666667,3.1898356257775506,26.53797923034404,4.252133206216567
Naima,Target_Child,33.766666666666666,3.2096907763982045,26.664721068359395,4.269222723673343
Naima,Target_Child,34.03333333333333,3.199262635852143,26.648150462304553,3.9359121243617032
Naima,Target_Child,34.266666666666666,3.303987637034848,35.075647041571514,3.533181829075528
Naima,Target_Child,34.6,3.1083753666320404,24.45600601951897,4.097841478942277
Naima,Target_Child,34.9,3.0060130071640017,22.28214714218266,3.3790075862407685
Naima,Target_Child,35.46666666666667,3.021007493342439,21.71873696120101,2.954907042522953
Naima,Target_Child,35.766666666666666,3.034625452702531,22.295970539449506,3.383377663994995
Naima,Target_Child,36.0,3.2326523479721354,27.0056123557384,3.7086466142269368
Naima,Target_Child,37.03333333333333,3.252098630860214,27.64841745523753,4.153866991946835
Naima,Target_Child,38.63333333333333,3.043234916192102,22.596058767417418,3.230781072082742
Naima,Target_Child,39.833333333333336,3.1209419972258186,23.94898028655479,3.0853845639958406
Naima,Target_Child,42.766666666666666,3.1446157039794245,25.562902712119897,3.5965060980270747
Naima,Target_Child,46.333333333333336,3.1558871478045067,25.181096923449758,3.2562300820334427
Violet,Mother,14.0,2.958679442325335,21.344532246498385,3.051690290818054
Violet,Mother,14.466666666666667,2.940948583906697,20.832289290366546,2.745431451387303
Violet,Mother,15.3,2.964305356650982,21.58834571012429,2.88621409254254
Violet,Mother,15.866666666666667,3.024625241469878,22.42581885227077,2.838485474483325
Violet,Mother,16.233333333333334,2.9817450879668654,21.794221161375386,2.8516011909276497
Violet,Mother,16.666666666666668,3.0859670017311633,23.72124583010949,3.121463783473925
Violet,Mother,17.1,3.122682146157577,24.98246770675321,3.576503384279264
Violet,Mother,17.666666666666668,3.13032905459404,25.128033039609885,3.743884959604059
Violet,Mother,18.1,3.1065173498294896,24.610218285591248,3.3791484546252075
Violet,Mother,18.6,2.8497624381540634,19.215424461331107,2.5782916384561623
Violet,Mother,19.133333333333333,3.03758479969931,22.513243139006008,3.1788836611780114
Violet,Mother,19.733333333333334,3.0677232143101074,23.7089088959041,3.1900407556513577
Violet,Mother,20.166666666666668,2.973400666142389,21.18708246277537,3.248286446942712
Violet,Mother,20.733333333333334,3.0317390870403598,22.397077551846927,3.2191661296664056
Violet,Mother,21.233333333333334,3.0992949464031168,24.149583535104135,3.3395933319587967
Violet,Mother,21.833333333333332,3.0320335986850027,22.434868077163927,3.2833541608773746
Violet,Mother,22.4,3.048431777652306,22.976619341497663,3.387384336507773
Violet,Mother,22.9,2.922382886951885,20.306827992970483,3.170627156213327
Violet,Mother,23.5,2.941222015119368,20.364433564878226,3.0907590654588515
Violet,Mother,23.933333333333334,2.9479532225624374,20.67731099888039,3.3570187383371852
Violet,Mother,24.433333333333334,3.0824680134819005,23.73487896517284,3.3871732180408887
Violet,Mother,24.9,3.0007589970579827,21.895474723831633,3.0356546533366107
Violet,Mother,25.333333333333332,2.9963831419253166,22.066771796526737,3.157258850017577
Violet,Mother,25.633333333333333,3.059421668037439,23.477508721388137,3.266211407253156
Violet,Mother,26.366666666666667,3.029917619742599,23.25102634342621,3.6846521559883567
Violet,Mother,27.166666666666668,3.124860996026488,24.646149308693328,3.3062065706074795
Violet,Mother,27.4,2.957853699322813,20.67241551356547,3.24560474831125
Violet,Mother,27.633333333333333,3.0287503193101615,22.62233206548145,3.2757550398711963
Violet,Mother,29.033333333333335,2.999356569308709,21.90755943205002,3.0254616294919576
Violet,Mother,29.5,2.8819650844726175,19.29957274741147,3.069594231242842
Violet,Mother,29.9,2.9917582751815224,21.447671626878066,2.9202059036511985
Violet,Mother,30.533333333333335,2.9723382767342845,21.33411297294627,3.07028015360448
Violet,Mother,30.9,2.9558123429031933,20.348383708855867,2.8282631254371475
Violet,Mother,31.233333333333334,2.916979220468704,20.214091083561534,2.927765933781454
Violet,Mother,31.8,2.8417283574109353,18.394265153663156,2.9569133233141014
Violet,Mother,32.233333333333334,2.9243326327114394,19.977195100036813,2.9106380835627066
Violet,Mother,32.63333333333333,2.97627258035216,21.2359262216601,3.105162047218568
Violet,Mother,33.266666666666666,2.994782986281053,21.66283510774447,3.1211906383622368
Violet,Mother,34.06666666666667,3.0274255094231206,22.75967324877378,3.3103922337396745
Violet,Mother,34.53333333333333,3.000742926441951,21.926520419336967,2.8755079391094625
Violet,Mother,34.93333333333333,2.8843058914880126,19.47513354651382,2.888842638401564
Violet,Mother,35.86666666666667,2.9785286995194715,21.263949364496675,2.810301281280399
Violet,Mother,37.63333333333333,3.0377010107040405,22.596229885634408,3.1759310210777434
Violet,Mother,40.0,3.0020319280813506,21.72415598161435,3.0381514056883856
Violet,Mother,40.8,2.9135326086746667,20.0636720580328,2.7964586841290324
Violet,Mother,42.0,2.9983117783989615,21.590436740336912,2.961818587995319
Violet,Mother,42.7,2.9454889891248097,21.935148756295774,3.232730421069938
Violet,Mother,43.733333333333334,3.0326456610361734,22.51613422397164,3.418542661137051
Violet,Mother,44.766666666666666,2.763521021327307,16.902580316295545,2.8106538520302884
Violet,Mother,46.6,2.9478125704659357,20.90419530499171,2.9504636762920855
Violet,Mother,47.8,2.9225208848804325,20.47725846197365,3.0219937169158064
Violet,Target_Child,14.0,3.5430471006828017,38.74966761220077,7.235782867745508
Violet,Target_Child,14.466666666666667,3.5868083497127854,38.893368456176425,5.412165443581271
Violet,Target_Child,15.3,3.6796989882433855,42.14033065056657,5.044117071010448
Violet,Target_Child,15.866666666666667,3.693963609837197,42.722895451844465,5.276631782183776
Violet,Target_Child,16.233333333333334,3.674237428172942,42.60740528530409,4.97073108150113
Violet,Target_Child,16.666666666666668,3.760761666942287,45.30598177944632,6.229494030411179
Violet,Target_Child,17.1,3.8322766789074603,48.42340901260833,7.077191514804445
Violet,Target_Child,17.666666666666668,3.709582651764286,43.05198546118598,9.537804543709441
Violet,Target_Child,18.1,3.839274244176017,48.59079963649141,9.907595796055265
Violet,Target_Child,18.6,3.57371326552497,37.26849223908894,4.540937468740675
Violet,Target_Child,19.133333333333333,3.533001459496362,36.0054076601956,5.57385704261916
Violet,Target_Child,19.733333333333334,3.61717809110448,38.836730587737605,4.989204138085462
Violet,Target_Child,20.166666666666668,3.596893232225796,37.91273508294824,4.742893208628115
Violet,Target_Child,20.733333333333334,3.6056330324558727,39.3571125292355,5.208496377709206
Violet,Target_Child,21.233333333333334,3.5420661339969755,35.87416910916218,3.902901772433107
Violet,Target_Child,21.833333333333332,3.5153139716564477,34.823198706266055,5.372676280132801
Violet,Target_Child,22.4,3.4596151231873966,32.84677740891018,4.930255170409561
Violet,Target_Child,22.9,3.47453266516664,33.77307221612384,5.025181309621137
Violet,Target_Child,23.5,3.4300604562351213,32.441072099903906,5.103446515153818
Violet,Target_Child,23.933333333333334,3.431088659237689,32.34167311285923,4.861100893321
Violet,Target_Child,24.433333333333334,3.335900209067058,29.43746347626095,3.8870452646097524
Violet,Target_Child,24.9,3.3465125361179333,29.740972705352338,3.9798178198111005
Violet,Target_Child,25.333333333333332,3.390502010272745,31.121153183240533,3.892745447648236
Violet,Target_Child,25.633333333333333,3.3997118225559646,31.737952736420038,4.202491029323591
Violet,Target_Child,26.366666666666667,3.4035065888352536,31.628703969998675,4.233342228056509
Violet,Target_Child,27.166666666666668,3.469758744731612,34.0272732375277,4.558381743495239
Violet,Target_Child,27.4,3.2840087240518527,28.270611549783442,3.922256724778996
Violet,Target_Child,27.633333333333333,3.408776118641808,32.18191586052014,4.220563571793693
Violet,Target_Child,29.033333333333335,3.3505392409442516,30.726177967260625,3.892552316858527
Violet,Target_Child,29.5,3.4330568927707095,33.09229207005015,4.086338140747764
Violet,Target_Child,29.9,3.3384678689286162,29.91562063143891,3.914534318976028
Violet,Target_Child,30.533333333333335,3.229284821510315,27.055841103930895,4.0194525604248055
Violet,Target_Child,30.9,3.2496847162644067,27.24700617990706,3.783749021589756
Violet,Target_Child,31.233333333333334,3.220685056470475,26.943532898699033,3.739562299566449
Violet,Target_Child,31.8,3.3826110243131327,32.119227470175865,5.930578046004865
Violet,Target_Child,32.233333333333334,3.3320288960750286,29.669667929332157,4.744045150279999
Violet,Target_Child,32.63333333333333,3.293298447026616,29.091740115361084,4.721974946756278
Violet,Target_Child,33.266666666666666,3.3415658917691973,30.104124139349526,4.187228224343723
Violet,Target_Child,34.06666666666667,3.287547211070637,28.486055449432687,4.6890437720896125
Violet,Target_Child,34.53333333333333,3.43867469226921,33.72698191348919,5.3649188594503725
Violet,Target_Child,34.93333333333333,3.2513715532802094,27.548786370930106,3.75924557967474
Violet,Target_Child,35.86666666666667,3.26212117212628,28.339612776722483,5.187699953897284
Violet,Target_Child,37.63333333333333,3.347964793306342,30.27612651893756,4.6286360799991595
Violet,Target_Child,40.0,3.392310496923086,31.642970352850455,6.632886510845778
Violet,Target_Child,40.8,3.2861535689740813,29.100950266482656,4.389184543546641
Violet,Target_Child,42.0,3.327802800560651,29.62301547951796,5.342153448356342
Violet,Target_Child,42.7,3.3329713432877153,30.58420734694191,4.313693868525235
Violet,Target_Child,43.733333333333334,3.280509159598552,28.120207446448163,5.040030261160622
Violet,Target_Child,44.766666666666666,3.153609771326364,25.05181306480467,3.7612994413778007
Violet,Target_Child,46.6,3.0968077019149183,23.255906929462327,4.2136227476830586
Violet,Target_Child,47.8,3.0994949354214616,23.938625080518154,5.131046271056272
William,Mother,16.4,3.08445694591548,23.98125448097639,3.039495113089278
William,Mother,16.9,2.98588561131404,21.836209648467147,2.978394538806035
William,Mother,18.166666666666668,2.9409583731719926,20.321823062028866,2.8177546703867975
William,Mother,18.633333333333333,2.9377492256080773,20.499051941492166,2.8321699713892676
William,Mother,19.6,2.9507155704001584,20.953488481172215,2.768297627568245
William,Mother,20.066666666666666,2.981539705821446,21.06714170750403,2.818222703871789
William,Mother,20.466666666666665,2.9631246285722743,20.699237913363554,2.979252413724432
William,Mother,20.966666666666665,2.7403913765725956,17.146369193733776,2.713950278473572
William,Mother,21.4,2.8644477106490225,18.76074722658741,2.752117505613363
William,Mother,21.9,2.9538094112003677,20.56542417162941,2.804533119436345
William,Mother,22.4,2.921537009827815,19.8356094064164,2.6868489441249066
William,Mother,23.0,2.8623946625097045,19.362241464762732,2.8338469734479643
William,Mother,23.5,2.9602326999736737,21.07695160046104,2.9252164191406416
William,Mother,24.4,3.0376015628993347,23.212815856375613,2.9566368649485355
William,Mother,24.933333333333334,2.8310314564328443,18.404283656476974,2.8808273418953543
William,Mother,25.3,2.8027468816654104,17.592184000128906,2.6927641887922547
William,Mother,25.9,2.901855084225963,19.861747910970806,2.887100544759922
William,Mother,26.3,2.908064919874209,20.133821693957813,3.070725079851413
William,Mother,26.7,3.0256678361962313,22.46803899813694,3.315641203645952
William,Mother,27.233333333333334,2.9419274132486453,20.304723610503245,2.8710504557184606
William,Mother,27.633333333333333,2.97583994632814,21.41457485385902,2.853611302327334
William,Mother,28.1,2.913100348222976,20.01593454614874,2.930471231073341
William,Mother,28.533333333333335,2.975162304023828,21.620243725961878,3.0501193627992085
William,Mother,29.0,2.8559481853093858,18.405443306624797,3.2101333355292296
William,Mother,29.533333333333335,2.870650850236416,18.786329731660764,2.7453477998843065
William,Mother,29.966666666666665,2.814844044791518,18.292806630919323,2.805642411353558
William,Mother,30.4,2.9089166197633505,20.193132399069995,2.8438970147070783
William,Mother,30.866666666666667,2.8700158897834487,18.869848687387428,3.155863090708286
William,Mother,31.266666666666666,2.742061661766583,16.5358346698837,2.7207420260261674
William,Mother,31.866666666666667,2.8067697873510467,17.769453758172993,2.7655257920911707
William,Mother,32.266666666666666,2.791321311146021,17.708923634456532,2.990412922324361
William,Mother,32.733333333333334,2.953161997672839,20.351993840466964,3.607530269867335
William,Mother,35.0,2.8983798154114466,19.561415047518622,3.1236543204578653
William,Mother,35.46666666666667,2.8708777541671293,18.81696732692936,2.6203226710929246
William,Mother,36.36666666666667,2.9051740176376257,19.692469325577925,2.891595734947029
William,Mother,36.93333333333333,2.9560038655732583,20.882845209725417,2.6575031881838775
William,Mother,37.5,3.0673139888261045,23.43246640353729,3.0507544688880444
William,Mother,37.833333333333336,2.9495490243924514,20.901286239704397,2.921116942539811
William,Mother,38.7,2.983108059636184,21.843875684605127,3.168534755972879
William,Mother,39.166666666666664,2.804957305911646,18.444221855496213,2.6694257887692228
William,Mother,39.833333333333336,3.2181407809257507,26.466155350933,3.2532833367586136
William,Mother,40.6,2.9907261826271236,22.20696120641979,3.233619360036628
William,Target_Child,16.4,3.6447297315128515,40.00918045030214,5.604968272271703
William,Target_Child,16.9,3.5426523026965913,36.414797705892504,5.636686991509937
William,Target_Child,18.166666666666668,3.6124245648222844,38.82490945784379,5.3283361778167135
William,Target_Child,18.633333333333333,3.5339598847531724,35.928065376644874,5.583301083794956
William,Target_Child,19.266666666666666,3.515669273741451,34.92448408136276,5.049771177915879
William,Target_Child,19.6,3.4502621229029886,33.123074354657206,3.7741124147226004
William,Target_Child,20.066666666666666,3.4866102373175942,33.9454397119439,4.187531165219107
William,Target_Child,20.466666666666665,3.4973384756712043,34.419138792171815,5.040575293999798
William,Target_Child,20.966666666666665,3.3207581211538875,28.9693435143445,5.712337028279025
William,Target_Child,21.4,3.350644918188216,30.262734046946065,4.19606937917452
William,Target_Child,21.9,3.434576593449986,32.68647217973053,5.720590299597834
William,Target_Child,22.4,3.3853989877680473,31.17513547036263,3.9763582677983527
William,Target_Child,23.0,3.4165777730715785,32.10761809274288,5.150075034507643
